hex_id,point_id,P_ij,expected_demand
14,50019717,0.022175035799348073,665.2510739804422
14,50009047,0.018778206740350037,563.3462022105011
14,312610,0.017666155262830843,529.9846578849252
14,214065,0.017361545773271807,520.8463731981542
14,1023,0.02862192111807995,858.6576335423985
14,1064,0.04353737881269856,1306.121364380957
15,319166,0.12935617429137272,1099.527481476668
15,50016237,0.15358464602257768,1305.4694911919103
15,312117,0.19378537104538823,1647.1756538857999
15,319960,0.24835780503804014,2111.041342823341
15,306313,0.1560466293402856,1326.3963493924275
15,50015425,0.11886937426233557,1010.3896812298524
19,50027530,0.009012455657202354,180.24911314404707
19,50027540,0.04272850468218483,854.5700936436966
19,308070,0.034275425770349865,685.5085154069973
19,212080,0.033952298302131395,679.0459660426279
19,50013962,0.01645936752462972,329.1873504925944
19,142316,0.016402108413806096,328.0421682761219
19,3106,0.05410246314172959,1082.049262834592
19,319049,0.09271571075150226,1854.314215030045
19,50015771,0.01926833241812692,385.3666483625384
19,214583,0.014526467154061468,290.52934308122934
19,155290,0.06224233595763832,1244.8467191527664
19,213460,0.023440366514578165,468.8073302915633
19,5427,0.026474445384649277,529.4889076929855
19,360286,0.06922757021050609,1384.5514042101217
19,312402,0.013180572534218527,263.61145068437054
19,125903,0.038780983644408386,775.6196728881678
19,321994,0.16218990061495023,3243.7980122990048
19,50008881,0.1131461901326218,2262.923802652436
19,50019523,0.13816169151339897,2763.233830267979
19,1116,0.011568983604920367,231.37967209840733
19,1117,0.008143826072385332,162.87652144770664
20,125077,0.007475047941457258,89.70057529748709
20,50012899,0.006743286108966358,80.9194333075963
20,50005687,0.006871052270288258,82.45262724345909
20,50000939,0.005981845061204325,71.7821407344519
20,50008049,0.015807088293402622,189.68505952083146
20,212144,0.018373632536829543,220.48359044195453
20,136188,0.07808619303606393,937.0343164327671
20,50017374,0.05929516304993709,711.541956599245
20,50012911,0.11781736012742967,1413.808321529156
20,144104,0.0897431283728349,1076.9175404740188
20,50022857,0.13567307870895623,1628.0769445074748
20,50002472,0.06446288114504517,773.5545737405421
20,50013041,0.027600443338270744,331.20532005924895
20,2890,0.0660328082580309,792.3936990963708
20,210688,0.057042056781645104,684.5046813797412
20,1075,0.056153555053398856,673.8426606407862
20,1076,0.08304980208477312,996.5976250172776
20,1077,0.03383537484623275,406.02449815479304
20,1078,0.016081434853395693,192.97721824074833
20,1098,0.013292031351979216,159.5043762237506
20,1099,0.013098041908567686,157.17650290281222
20,1106,0.008123611758876532,97.48334110651838
20,1107,0.006273310592405994,75.27972710887192
20,1132,0.006482938136148678,77.79525763378413
20,1133,0.006604834383859444,79.25801260631333
21,50011456,0.018170741382365106,381.5855690296672
21,50001101,0.06928061444997716,1454.8929034495202
21,50031886,0.06101331409995078,1281.2795960989665
21,50034991,0.005948287043353641,124.91402791042646
21,50022152,0.11474739095885123,2409.6952101358756
21,50017267,0.04490541857677779,943.0137901123336
21,5285,0.05716270538874066,1200.4168131635538
21,209978,0.16505215720605093,3466.0953013270696
21,50009042,0.012420735624152843,260.8354481072097
21,307356,0.012331541395261852,258.9623693004989
21,162540,0.011263953273335459,236.54301874004463
21,206935,0.03662368714032745,769.0974299468766
21,50016484,0.03839050993848754,806.2007087082384
21,203190,0.01827709957959706,383.8190911715382
21,139531,0.043266121331031165,908.5885479516545
21,50016357,0.007315463537674339,153.62473429116113
21,161796,0.043644276300039336,916.5298023008261
21,209080,0.006044441202252071,126.93326524729349
21,1073,0.0263284323463974,552.8970792743454
21,1074,0.1065846951342976,2238.2785978202496
21,1080,0.007545418031565772,158.4537786628812
21,1081,0.05254635881474366,1103.473535109617
21,1083,0.04113663724476918,863.8693821401528
22,50003520,0.9523803349602831,3428.569205857019
22,50005351,0.047619665039716916,171.4307941429809
23,50006852,0.018287163265173906,475.46624489452154
23,140184,0.04062927217386948,1056.3610765206065
23,217837,0.04377646916128394,1138.1881981933825
23,108722,0.13086913433383424,3402.5974926796903
23,50019116,0.050442978136895446,1311.5174315592817
23,50006212,0.021057541368793026,547.4960755886187
23,214718,0.023130253120631536,601.38658113642
23,50018091,0.025145349938147273,653.779098391829
23,317159,0.023429796106906372,609.1746987795657
23,313779,0.018634952188151508,484.5087568919392
23,311080,0.050420368158927954,1310.9295721321269
23,50015883,0.051557949892296326,1340.5066971997044
23,50007486,0.030166008732504294,784.3162270451116
23,308121,0.031579452694538906,821.0657700580116
23,50015564,0.012966986297882786,337.14164374495243
23,150148,0.014060507399289603,365.5731923815297
23,1024,0.027295253154108724,709.6765820068268
23,1025,0.027295253154108724,709.6765820068268
23,1026,0.07001239504132883,1820.3222710745497
23,1027,0.07001239504132883,1820.3222710745497
23,1028,0.02442140718128679,634.9565867134565
23,1029,0.050420368158927954,1310.9295721321269
23,1030,0.05387152479604465,1400.659644697161
23,1031,0.0905172205037388,2353.4477330972086
25,50003803,0.2568871565148177,0.0
25,50027531,0.4016955487201559,0.0
25,167731,0.34141729476502647,0.0
26,110453,0.08279249558534665,620.9437168901
26,50022799,0.10863038090711008,814.7278568033256
26,321507,0.03495698903947526,262.17741779606445
26,50006291,0.24414145454697292,1831.0609091022968
26,213506,0.08492716567260963,636.9537425445723
26,101476,0.08616453860389459,646.2340395292094
26,172240,0.13239171130958943,992.9378348219208
26,1137,0.13285560068002455,996.4170051001842
26,1138,0.0405979266791516,304.484450093637
26,1139,0.05254173697582523,394.06302731868925
27,312025,0.0020030740216289223,42.06455445420737
27,312025,0.0020030740216289223,42.06455445420737
27,172245,0.0022123766297994425,46.459909225788294
27,172245,0.0022123766297994425,46.459909225788294
27,211507,0.029580554713989873,621.1916489937873
27,211019,0.003037672056012486,63.7911131762622
27,50011757,0.03330623420524886,699.4309183102259
27,1809,0.0051224864313945675,107.57221505928592
27,306046,0.01169600900347623,245.61618907300084
27,159277,0.018255312267924522,383.36155762641494
27,50006259,0.01950038244509343,409.50803134696207
27,50017354,0.03603012271925186,756.632577104289
27,50005049,0.01202739262203055,252.57524506264156
27,50008255,0.03233146380162656,678.9607398341578
27,50011386,0.041136314939032095,863.862613719674
27,134871,0.07351553105982352,1543.8261522562939
27,329651,0.019532508359882367,410.1826755575297
27,317079,0.03034111794262283,637.1634767950794
27,327650,0.01973929808329499,414.52525974919484
27,144910,0.015533648292719512,326.20661414710975
27,50022194,0.002029742571077697,42.62459399263164
27,169830,0.028061843935452326,589.2987226444989
27,50002078,0.0035737519495367583,75.04879094027193
27,312025,0.0020030740216289223,42.06455445420737
27,312025,0.0020030740216289223,42.06455445420737
27,50032099,0.0019936948886451486,41.86759266154812
27,172245,0.0022123766297994425,46.459909225788294
27,172245,0.0022123766297994425,46.459909225788294
27,206380,0.035169023584831226,738.5494952814557
27,50013942,0.005378124269605895,112.94060966172378
27,50006250,0.026850396022584183,563.8583164742679
27,50001545,0.012737125181179521,267.47962880476996
27,143503,0.028061843935452326,589.2987226444989
27,1101,0.03794388560172357,796.821597636195
27,1102,0.03588577971896467,753.6013740982581
27,1103,0.036858990243920454,774.0387951223296
27,1104,0.01032513283044918,216.8277894394328
27,1105,0.027145353793965044,570.0524296732659
27,1108,0.013736213900746686,288.4604919156804
27,1109,0.013333438416255736,280.00220674137046
27,1110,0.00307305981072189,64.53425602515969
27,1111,0.03742681623255814,785.9631408837209
27,1112,0.048448879778096005,1017.426475340016
27,1113,0.048448879778096005,1017.426475340016
27,1114,0.09582118839155064,2012.2449562225634
27,1115,0.030148983615449043,633.12865592443
28,2122,0.027924393755855013,1089.0513564783455
28,50014074,0.03941172227748054,1537.057168821741
28,50034056,0.054387816410766406,2121.1248400198897
28,50037986,0.014800262881836149,577.2102523916099
28,50031787,0.006108553287330939,238.2335782059066
28,137644,0.026970472599419506,1051.8484313773608
28,151739,0.023052161987748166,899.0343175221785
28,150386,0.006371338305485029,248.48219391391612
28,308738,0.006308552800426717,246.03355921664198
28,157869,0.013379801160259127,521.812245250106
28,335761,0.026165891573102763,1020.4697713510078
28,50004457,0.0072661409716833015,283.37949789564874
28,114368,0.01145158146035891,446.61167695399746
28,214796,0.011683925088015702,455.6730784326124
28,50006439,0.011712885385070758,456.8025300177595
28,311711,0.018009051704818826,702.3530164879343
28,130288,0.011130926585367911,434.10613682934854
28,130288,0.011130926585367911,434.10613682934854
28,130288,0.011130926585367911,434.10613682934854
28,130288,0.011130926585367911,434.10613682934854
28,306686,0.038397379487699765,1497.497800020291
28,349561,0.0084861054387394,330.95811211083657
28,208111,0.008861499393599053,345.59847635036306
28,127434,0.014035407447088661,547.3808904364578
28,50006610,0.01732610930650929,675.7182629538623
28,215050,0.043159755941006565,1683.230481699256
28,313083,0.062109742949829135,2422.2799750433364
28,50017787,0.052155533249709195,2034.0657967386585
28,150043,0.005811684217281954,226.6556844739962
28,215158,0.02154578229115654,840.285509355105
28,213607,0.035521692618669685,1385.3460121281178
28,1069,0.012674253873510961,494.2959010669275
28,1070,0.027558460203437753,1074.7799479340724
28,1071,0.028230057013961366,1100.9722235444933
28,1079,0.023832951449239338,929.4851065203342
28,1082,0.03048607694850847,1188.9570009918305
28,1084,0.028230057013961366,1100.9722235444933
28,1085,0.027558460203437753,1074.7799479340724
28,1091,0.01622034834447424,632.5935854344954
28,1092,0.015693852314779645,612.0602402764061
28,1093,0.026556942418195076,1035.7207543096079
28,1094,0.022067692713894985,860.6400158419044
28,1095,0.005588187485098655,217.93931191884755
28,1096,0.04537263631397615,1769.5328162450699
28,1100,0.032991073371105566,1286.6518614731172
29,173134,0.01285963445128166,617.2624536615197
29,312276,0.014036939347702058,673.7730886896987
29,141127,0.014449618341459945,693.5816803900773
29,3852,0.025413406963448033,1219.8435342455057
29,337942,0.013508742420943716,648.4196362052984
29,50007604,0.014325082097854243,687.6039406970036
29,139733,0.014835548695177595,712.1063373685246
29,315637,0.01717103588301321,824.209722384634
29,140341,0.016545908475514595,794.2036068247005
29,50016337,0.016545908475514595,794.2036068247005
29,307384,0.016759163515843088,804.4398487604682
29,139581,0.015688984157358695,753.0712395532173
29,50004254,0.017271918849163532,829.0521047598495
29,126707,0.020921139401445354,1004.214691269377
29,212229,0.02511433735116344,1205.488192855845
29,322777,0.05952604289681484,2857.2500590471122
29,213695,0.12152679171934577,5833.286002528597
29,50019696,0.016153202590575202,775.3537243476097
29,318390,0.016634254866433995,798.4442335888318
29,211591,0.03595135946085244,1725.665254120917
29,213621,0.11076251882012372,5316.600903365938
29,50005710,0.10852361510161639,5209.133524877587
29,319606,0.019414676051052054,931.9044504504985
29,316252,0.019385001015587478,930.4800487481989
29,140352,0.01724600582790135,827.8082797392648
29,320976,0.053280428514231794,2557.460568683126
29,312535,0.011917757537926382,572.0523618204663
29,212518,0.011744196231934468,563.7214191328545
29,309432,0.012520275303035414,600.9732145456999
29,50017411,0.011740689305295982,563.5530866542072
29,50016599,0.027468892779597995,1318.5068534207037
29,1086,0.09075692355079099,4356.332330437967
30,50015367,0.027628758152612922,303.91633967874213
30,162684,0.24273219613075606,2670.0541574383165
30,310691,0.02942632402514928,323.68956427664205
30,309492,0.032445988000208585,356.9058680022944
30,320115,0.02679803730300855,294.77841033309403
30,160580,0.022999112678901226,252.99023946791348
30,213025,0.05354956991551347,589.0452690706481
30,322809,0.022066352950142094,242.72988245156304
30,311268,0.025188858228229714,277.07744051052686
30,1032,0.1816460409398217,1998.1064503380387
30,1033,0.16403099595798262,1804.340955537809
30,1034,0.1714877657176738,1886.3654228944117
31,50000027,0.10953188301357929,1423.9144791765307
31,308919,0.06639459959366377,863.129794717629
31,5724,0.09027389893356666,1173.5606861363665
31,139667,0.07314837010519806,950.9288113675748
31,336560,0.03988750190651395,518.5375247846814
31,130971,0.040730337938286836,529.4943931977289
31,211869,0.22653314395355478,2944.9308713962123
31,314525,0.034215921031956295,444.80697341543186
31,318295,0.034744302374393785,451.6759308671192
31,318205,0.0409353414494117,532.1594388423522
31,50008906,0.04561520165809148,592.9976215551892
31,325165,0.027961050051462415,363.4936506690114
31,1020,0.0964658499252454,1254.0560490281903
31,1021,0.0735625980650756,956.3137748459828
32,50003926,1.0,1900.0
34,311605,0.01225122405646143,196.0195849033829
34,162181,0.0124969830465517,199.9517287448272
34,321461,0.10926854288624202,1748.2966861798723
34,325824,0.10424904244046905,1667.9846790475049
34,50010189,0.015218803825433449,243.50086120693518
34,6007,0.01659716277861645,265.5546044578632
34,327321,0.024002232246980486,384.0357159516878
34,314961,0.10130854031931552,1620.9366451090484
34,162363,0.14447546077461645,2311.6073723938634
34,314488,0.01548645982794995,247.78335724719918
34,150877,0.015980401765918598,255.68642825469757
34,307799,0.014782877670167992,236.52604272268786
34,50003893,0.013683770124908736,218.94032199853976
34,50004592,0.08302756511998331,1328.441041919733
34,50034184,0.14088405254977676,2254.144840796428
34,50007850,0.13327730877442617,2132.4369403908186
34,1150,0.013664554038753137,218.63286462005019
34,1151,0.018263650572439637,292.2184091590342
34,1152,0.01108136718098905,177.3018748958248
35,50007505,0.05636878245592647,1409.2195613981617
35,50022830,0.033369198035110216,834.2299508777554
35,308356,0.015159037920360392,378.9759480090098
35,169926,0.08784703215905622,2196.1758039764054
35,322743,0.032177035451581106,804.4258862895276
35,165829,0.00850877683829846,212.7194209574615
35,50022556,0.013179594335108017,329.48985837770044
35,302715,0.007334062033747174,183.35155084367935
35,151474,0.0060677935218009914,151.6948380450248
35,309713,0.005907444517667184,147.6861129416796
35,163299,0.0060563478746207015,151.40869686551753
35,50017901,0.005304731021243567,132.61827553108918
35,141696,0.062107482350568795,1552.68705876422
35,150856,0.0543559226099212,1358.89806524803
35,306764,0.043028319179197125,1075.707979479928
35,50011829,0.0036184630097059233,90.46157524264808
35,50008202,0.003643063832748183,91.07659581870458
35,145143,0.0543559226099212,1358.89806524803
35,311084,0.012523531391866414,313.08828479666033
35,311084,0.012523531391866414,313.08828479666033
35,311084,0.012523531391866414,313.08828479666033
35,311084,0.012523531391866414,313.08828479666033
35,214958,0.002785569157243324,69.63922893108311
35,314375,0.006936826056461882,173.42065141154706
35,50034108,0.019978710410307816,499.4677602576954
35,137023,0.012058331540497666,301.45828851244164
35,50017960,0.011372177633567267,284.30444083918167
35,1140,0.002805525318969469,70.13813297423673
35,1141,0.003106007626269902,77.65019065674754
35,1142,0.0034769326892145056,86.92331723036264
35,1143,0.0035124748120777907,87.81187030194477
35,1144,0.08996227549719743,2249.0568874299356
35,1145,0.04635835408548538,1158.9588521371345
35,1146,0.06510494956442986,1627.6237391107466
35,1147,0.07440950464010261,1860.2376160025653
35,1148,0.05495226431414696,1373.806607853674
35,1149,0.0030206739103450964,75.5168477586274
35,1156,0.01319181608058113,329.7954020145283
35,1157,0.0039018588707375643,97.5464717684391
35,1158,0.0036985456322478224,92.46364080619556
35,1159,0.0034582795105163387,86.45698776290847
35,1160,0.0037978268806971643,94.9456720174291
35,1161,0.0030101094050167775,75.25273512541943
35,1162,0.0030101094050167775,75.25273512541943
35,1163,0.01760774163482087,440.1935408705217
36,327069,0.04045768260510829,1011.4420651277073
36,50007884,0.009504181516081315,237.6045379020329
36,101224,0.006137282184071529,153.43205460178822
36,50000763,0.10969235347283644,2742.308836820911
36,215440,0.005505459228042917,137.6364807010729
36,114183,0.0051135580770329155,127.83895192582288
36,50016730,0.048798367281794666,1219.9591820448666
36,50016730,0.048798367281794666,1219.9591820448666
36,130439,0.0051862486006464415,129.65621501616104
36,130439,0.0051862486006464415,129.65621501616104
36,3090,0.005022165357252258,125.55413393130644
36,3090,0.005022165357252258,125.55413393130644
36,335637,0.004895128672767519,122.37821681918798
36,335637,0.004895128672767519,122.37821681918798
36,50002697,0.03341465734910978,835.3664337277446
36,110310,0.004419675700350524,110.49189250876309
36,50022352,0.00444328475898353,111.08211897458825
36,218499,0.020688396972824725,517.2099243206181
36,50012770,0.09097251528914341,2274.3128822285853
36,50022393,0.07570945337821591,1892.7363344553978
36,50014197,0.05549273059883701,1387.3182649709254
36,168833,0.06592715284808859,1648.1788212022147
36,50007861,0.05643502219860744,1410.875554965186
36,50001931,0.005135016711899083,128.37541779747707
36,215578,0.017193534683825163,429.83836709562905
36,50035925,0.026297131556447213,657.4282889111803
36,320015,0.0548242327908476,1370.60581977119
36,50016730,0.048798367281794666,1219.9591820448666
36,50016730,0.048798367281794666,1219.9591820448666
36,130439,0.0051862486006464415,129.65621501616104
36,130439,0.0051862486006464415,129.65621501616104
36,126997,0.025735948277152785,643.3987069288196
36,50009505,0.016935973664517115,423.39934161292786
36,3090,0.005022165357252258,125.55413393130644
36,3090,0.005022165357252258,125.55413393130644
36,335637,0.004895128672767519,122.37821681918798
36,335637,0.004895128672767519,122.37821681918798
36,50027099,0.00524260217421991,131.06505435549775
36,1097,0.004278347877360692,106.9586969340173
36,1155,0.004836166436552616,120.9041609138154
37,135247,0.003938524608901395,98.46311522253488
37,300686,0.004299918626129865,107.49796565324662
37,114613,0.008435225811028145,210.8806452757036
37,158336,0.00873121542239468,218.280385559867
37,216668,0.029219069222920117,730.4767305730029
37,109221,0.02819282475688994,704.8206189222485
37,50005267,0.01000136303854097,250.03407596352426
37,164045,0.021849088048566872,546.2272012141718
37,50008234,0.04520075686701397,1130.0189216753492
37,313972,0.12158020562733814,3039.505140683453
37,313586,0.012176102470799173,304.40256176997934
37,214004,0.0038140840598696866,95.35210149674216
37,123260,0.004051179949860758,101.27949874651895
37,50038086,0.004086675772187626,102.16689430469066
37,50011662,0.004274694517989508,106.8673629497377
37,128155,0.004531702624453786,113.29256561134464
37,50015344,0.07128050968460518,1782.0127421151296
37,50015344,0.07128050968460518,1782.0127421151296
37,50008314,0.07544815142860706,1886.2037857151765
37,50008314,0.07544815142860706,1886.2037857151765
37,50002618,0.004365781126482754,109.14452816206885
37,319831,0.004296102442551474,107.40256106378685
37,142678,0.004517920520729089,112.94801301822723
37,142678,0.004517920520729089,112.94801301822723
37,142678,0.004517920520729089,112.94801301822723
37,142678,0.004517920520729089,112.94801301822723
37,50008314,0.07544815142860706,1886.2037857151765
37,50008314,0.07544815142860706,1886.2037857151765
37,50015344,0.07128050968460518,1782.0127421151296
37,50015344,0.07128050968460518,1782.0127421151296
37,1061,0.007296665217515644,182.41663043789111
37,1062,0.006287718926968707,157.19297317421768
37,1063,0.020013758151320254,500.3439537830064
37,1068,0.004132991541628484,103.3247885407121
37,1087,0.007936547554593842,198.41368886484605
37,1088,0.020013758151320254,500.3439537830064
37,1089,0.006287718926968707,157.19297317421768
38,316998,0.10579293911932972,1005.0329216336323
38,311516,0.026005887550971718,247.0559317342313
38,50000309,0.14059074383397688,1335.6120664227803
38,319479,0.024416136474902587,231.9532965115746
38,165913,0.025404269799286377,241.34056309322057
38,307802,0.12648099787357303,1201.5694797989438
38,50019334,0.11140931023945302,1058.3884472748036
38,162553,0.044287678839237836,420.73294897275946
38,50013264,0.04190421025662173,398.0899974379064
38,312428,0.07388519704077233,701.9093718873371
38,139037,0.0569467343533009,540.9939763563585
38,1038,0.10115599275322128,960.9819311556022
38,1040,0.08329630036023222,791.3148534222062
38,1041,0.0384236015051203,365.02421429864285
39,162433,0.08597561229709261,2235.365919724408
39,50035892,0.019021707208955206,494.56438743283536
39,50013069,0.039202914339318266,1019.2757728222749
39,164005,0.0402534189248402,1046.5888920458451
39,160547,0.02076605095057649,539.9173247149887
39,50013987,0.0899305567514416,2338.1944755374816
39,2055,0.050851567936976684,1322.1407663613938
39,157715,0.07255031593347312,1886.3082142703013
39,206909,0.02638325626781189,685.9646629631092
39,50016466,0.02218887834766133,576.9108370391946
39,50006913,0.019696473601334,512.108313634684
39,214816,0.021538463541798183,560.0000520867528
39,50022975,0.020156303174278974,524.0638825312533
39,50008878,0.02168230795541607,563.7400068408178
39,305662,0.022988012476894623,597.6883243992602
39,322499,0.024008516038039402,624.2214169890244
39,310122,0.025699043789876565,668.1751385367907
39,50016121,0.06342857006675982,1649.1428217357554
39,1018,0.12817374334168494,3332.5173268838084
39,1019,0.028156178736043227,732.0606471371239
39,1036,0.09448714536459847,2456.66577947956
39,1037,0.0628609629551285,1634.385036833341
40,310169,0.07673556402484946,383.6778201242473
40,162837,0.07648146073276556,382.4073036638278
40,137621,0.10296940245957305,514.8470122978653
40,50017284,0.08781274270520338,439.0637135260169
40,165263,0.07083493536725857,354.17467683629286
40,156999,0.09359920835851752,467.9960417925876
40,156977,0.12439159364227234,621.9579682113617
40,308179,0.11360804122807718,568.0402061403859
40,1008,0.054745057164507206,273.725285822536
40,1009,0.06219772120029093,310.9886060014546
40,1010,0.13662427311668462,683.1213655834231
41,5074,0.11003525642847191,1100.3525642847192
41,50022127,0.23818073166280224,2381.8073166280224
41,139490,0.01531285482327468,153.1285482327468
41,50017560,0.020375801110446307,203.75801110446307
41,323326,0.02172128100248384,217.2128100248384
41,161324,0.02439543817650552,243.95438176505522
41,150554,0.025054515001887896,250.54515001887896
41,364170,0.04209072486361657,420.9072486361657
41,50015247,0.05042818472596933,504.2818472596933
41,1184,0.27259664500712694,2725.9664500712693
41,1185,0.05967471404199334,596.7471404199334
41,1186,0.1201338531554214,1201.338531554214
42,50012731,0.031913682719425386,1180.8062606187393
42,50013770,0.030444496501328227,1126.4463705491444
42,158835,0.030765709933935036,1138.3312675555962
42,5927,0.013075652842806354,483.7991551838351
42,205001,0.03063490097533275,1133.4913360873118
42,50017220,0.0038995494255678587,144.28332874601077
42,312212,0.01194821929584132,442.0841139461288
42,305933,0.003012318010239492,111.4557663788612
42,139563,0.003047887394438203,112.77183359421352
42,6071,0.01588666239111289,587.8065084711769
42,213810,0.017612547525562388,651.6642584458084
42,213591,0.0033359684101738757,123.4308311764334
42,217460,0.004481918132486162,165.830970901988
42,315869,0.004394226782725891,162.58639096085798
42,319945,0.014227971066508582,526.4349294608176
42,202826,0.009524626154939275,352.41116773275314
42,307082,0.1536596817253401,5685.408223837584
42,50005846,0.021202155722063163,784.4797617163371
42,50014180,0.005316497432792844,196.71040501333522
42,147976,0.005547466065353192,205.2562444180681
42,157598,0.051440061719185005,1903.2822836098453
42,50019260,0.06440923583132642,2383.1417257590774
42,1283,0.04168801635538071,1542.4566051490863
42,50005059,0.013530125607700384,500.6146474849142
42,50013432,0.07583276644764676,2805.81235856293
42,216293,0.0229873111866554,850.5305139062498
42,50001411,0.039989542408293006,1479.6130691068413
42,50031275,0.03016403301227236,1116.0692214540773
42,50003019,0.012756169580871711,471.9782744922533
42,1153,0.04769652489715919,1764.77142119489
42,1154,0.046992794044146094,1738.7333796334055
42,1164,0.02015189557525744,745.6201362845252
42,1174,0.005962275054447674,220.60417701456396
42,1175,0.0037060704369482737,137.1246061670861
42,1176,0.0037060704369482737,137.1246061670861
42,1177,0.004756748476208114,175.9996936197002
42,1178,0.010892303768034841,403.01523941728914
42,1179,0.0592722541971868,2193.0734052959115
42,1180,0.008241261530163559,304.9266766160517
42,1181,0.007425347129309224,274.7378437844413
42,1182,0.0035314779812371236,130.66468530577356
42,1183,0.010935575815648618,404.61630517899886
43,209621,0.01616170163650891,404.0425409127227
43,50007108,0.007810615375943321,195.26538439858302
43,314947,0.010404929912747224,260.12324781868057
43,50014582,0.012510277484682399,312.75693711706
43,218396,0.045369628647569514,1134.240716189238
43,50007243,0.021164129337928713,529.1032334482178
43,50007243,0.021164129337928713,529.1032334482178
43,144597,0.029333617058485886,733.3404264621471
43,159616,0.05719288860593917,1429.8222151484792
43,50006544,0.0859168094055222,2147.920235138055
43,50014990,0.087666111085217,2191.652777130425
43,102332,0.025117974645893354,627.9493661473339
43,50019620,0.026749611549415565,668.7402887353891
43,304381,0.03147252825942571,786.8132064856427
43,50007243,0.021164129337928713,529.1032334482178
43,50007243,0.021164129337928713,529.1032334482178
43,215971,0.022418643960795025,560.4660990198756
43,157827,0.018193290780897466,454.83226952243666
43,208335,0.015863689916918836,396.5922479229709
43,208335,0.015863689916918836,396.5922479229709
43,140119,0.013886567296254489,347.1641824063622
43,140119,0.013886567296254489,347.1641824063622
43,127171,0.01746672987047986,436.66824676199644
43,309655,0.01621786130044883,405.4465325112207
43,321022,0.014597897282172038,364.9474320543009
43,50003801,0.014054344625618583,351.35861564046456
43,140527,0.014232495647432744,355.8123911858186
