hex_id,point_id,P_ij,population,expected_demand
12,312745,0.009685453199420338,31000.0,300.2490491820305
12,171038,0.01069790551764191,31000.0,331.6350710468992
12,313125,0.10753410715078579,31000.0,3333.5573216743596
12,210928,0.13396200349512072,31000.0,4152.822108348742
12,5297,0.048352939958423866,31000.0,1498.9411387111397
12,209491,0.003235345286557544,31000.0,100.29570388328386
12,50015998,0.011984667240886126,31000.0,371.5246844674699
12,204648,0.03763292174762372,31000.0,1166.6205741763354
12,50002690,0.007070699952498238,31000.0,219.19169852744537
12,309550,0.015852711858201245,31000.0,491.4340676042386
12,50006188,0.002549785181398829,31000.0,79.04334062336369
12,1072,0.06331612256521038,31000.0,1962.799799521522
13,126698,0.10507199534046882,13000.0,1365.9359394260946
13,50006867,0.1569041567299067,13000.0,2039.7540374887872
13,167574,0.09022427394841527,13000.0,1172.9155613293985
13,212762,0.05725495886228342,13000.0,744.3144652096845
13,50000808,0.21481378453226901,13000.0,2792.5791989194972
13,101793,0.21460818261659514,13000.0,2789.9063740157367
13,318052,0.048608091540713994,13000.0,631.9051900292819
13,1065,0.034250111404800124,13000.0,445.2514482624016
13,1066,0.015364202939375132,13000.0,199.73463821187673
13,1067,0.06290024208517245,13000.0,817.7031471072418
14,321694,0.016253272796724068,30000.0,487.59818390172205
14,173155,0.018209315106204525,30000.0,546.2794531861357
14,317634,0.020771749198375444,30000.0,623.1524759512633
14,159956,0.01932886709003782,30000.0,579.8660127011347
14,129981,0.023480612476251744,30000.0,704.4183742875523
14,50009499,0.02999794216457727,30000.0,899.9382649373182
14,314080,0.10188498025987731,30000.0,3056.5494077963194
14,131488,0.1068738124916161,30000.0,3206.214374748483
14,305303,0.040991245020502394,30000.0,1229.7373506150718
14,50017134,0.054435780334933445,30000.0,1633.0734100480033
14,162105,0.06120080787160569,30000.0,1836.0242361481708
14,163112,0.05147557728358962,30000.0,1544.2673185076885
14,50011665,0.04039011348694242,30000.0,1211.7034046082726
14,139652,0.049032536802000926,30000.0,1470.9761040600279
14,164050,0.061180524121295696,30000.0,1835.4157236388708
14,50022268,0.0922825028717855,30000.0,2768.475086153565
14,312376,0.04108922788163113,30000.0,1232.676836448934
14,308494,0.014584103284964012,30000.0,437.52309854892036
14,50015468,0.05712598845004553,30000.0,1713.7796535013658
14,50019717,0.01516171185307047,30000.0,454.8513555921141
14,50009047,0.010617250569458973,30000.0,318.5175170837692
14,312610,0.00931537798270805,30000.0,279.4613394812415
14,214065,0.008974578932888513,30000.0,269.2373679866554
14,1023,0.026196944096015563,30000.0,785.9083228804669
14,1064,0.029145177572897744,30000.0,874.3553271869323
15,319166,0.08930477262312884,8500.0,759.0905672965952
15,50016237,0.1290171563296698,8500.0,1096.6458288021934
15,312117,0.21233353101916538,8500.0,1804.8350136629058
15,319960,0.36134833850405124,8500.0,3071.4608772844354
15,306313,0.13348956056852657,8500.0,1134.6612648324758
15,50015425,0.07450664095545817,8500.0,633.3064481213944
19,50027530,0.009057452970856196,20000.0,181.14905941712394
19,50027540,0.052148298311073954,20000.0,1042.965966221479
19,308070,0.03251577153760002,20000.0,650.3154307520003
19,212080,0.031862440246653065,20000.0,637.2488049330613
19,50013962,0.014910044986605848,20000.0,298.20089973211697
19,142316,0.014799117395487149,20000.0,295.982347909743
19,3106,0.05440445170530922,20000.0,1088.0890341061845
19,319049,0.12420508289355522,20000.0,2484.1016578711046
19,50015771,0.020898580283519666,20000.0,417.97160567039333
19,214583,0.02519164420086448,20000.0,503.8328840172896
19,155290,0.07346283399765921,20000.0,1469.2566799531842
19,213460,0.03180660810733122,20000.0,636.1321621466244
19,5427,0.018696478071708687,20000.0,373.9295614341737
19,360286,0.04178484904880052,20000.0,835.6969809760103
19,312402,0.009262719736943176,20000.0,185.2543947388635
19,125903,0.02665514900659732,20000.0,533.1029801319464
19,321994,0.16296029281449753,20000.0,3259.2058562899506
19,50008881,0.10039452611710757,20000.0,2007.8905223421514
19,50019523,0.1322274023739427,20000.0,2644.548047478854
19,1116,0.015466903259807848,20000.0,309.33806519615695
19,1117,0.0072893529340794065,20000.0,145.78705868158812
20,125077,0.00563263938716373,12000.0,67.59167264596476
20,50012899,0.004516847057686232,12000.0,54.20216469223478
20,50005687,0.004702223207513066,12000.0,56.42667849015679
20,50000939,0.003494047114848999,12000.0,41.92856537818799
20,50008049,0.012694512196107613,12000.0,152.33414635329135
20,212144,0.017524153439909408,12000.0,210.2898412789129
20,136188,0.0618501977797371,12000.0,742.2023733568452
20,50017374,0.09771031785087479,12000.0,1172.5238142104974
20,50012911,0.14932429008838,12000.0,1791.89148106056
20,144104,0.08333499697116238,12000.0,1000.0199636539486
20,50022857,0.20204781457279727,12000.0,2424.5737748735673
20,50002472,0.05292628167042323,12000.0,635.1153800450787
20,50013041,0.018979758900469757,12000.0,227.75710680563708
20,2890,0.05572683257839333,12000.0,668.7219909407199
20,210688,0.0407243837949657,12000.0,488.6926055395884
20,1075,0.0393771874215714,12000.0,472.52624905885676
20,1076,0.07058188864712685,12000.0,846.9826637655221
20,1077,0.02936547152036415,12000.0,352.38565824436984
20,1078,0.013171323297256309,12000.0,158.0558795670757
20,1098,0.008756760458094039,12000.0,105.08112549712847
20,1099,0.008485186003076154,12000.0,101.82223203691385
20,1106,0.006732005626582529,12000.0,80.78406751899035
20,1107,0.003869044087111254,12000.0,46.42852904533505
20,1132,0.00415138633311752,12000.0,49.81663599741024
20,1133,0.00432044999526716,12000.0,51.84539994320592
21,50011456,0.01669163307127872,21000.0,350.52429449685314
21,50001101,0.060247993736158016,21000.0,1265.2078684593184
21,50031886,0.035557415337618345,21000.0,746.7057220899852
21,50034991,0.003367353340017688,21000.0,70.71442014037144
21,50022152,0.08044053079846245,21000.0,1689.2511467677114
21,50017267,0.05253503814664172,21000.0,1103.235801079476
21,5285,0.055437467530910396,21000.0,1164.1868181491184
21,209978,0.2999616496244849,21000.0,6299.194642114183
21,50009042,0.016310934085577253,21000.0,342.5296157971223
21,307356,0.016060970744702245,21000.0,337.28038563874713
21,162540,0.013228197371351204,21000.0,277.79214479837526
21,206935,0.03394123081599067,21000.0,712.765847135804
21,50016484,0.037546921497490955,21000.0,788.4853514473101
21,203190,0.016901691901496423,21000.0,354.93552993142487
21,139531,0.030520600452108936,21000.0,640.9326094942876
21,50016357,0.005245951348979913,21000.0,110.16497832857817
21,161796,0.031095077498644937,21000.0,652.9966274715437
21,209080,0.003485074448522594,21000.0,73.18656341897447
21,1073,0.016733112656521987,21000.0,351.39536578696175
21,1074,0.09540866714235689,21000.0,2003.5820099894947
21,1080,0.00560566806379922,21000.0,117.71902933978362
21,1081,0.046284841463555056,21000.0,971.9816707346562
21,1083,0.027391978923329348,21000.0,575.2315573899164
22,50003520,0.9523796293273487,3600.0,3428.5666655784553
22,50005351,0.04762037067265131,3600.0,171.4333344215447
23,50006852,0.012037282630861009,26000.0,312.96934840238623
23,140184,0.03015831729834318,26000.0,784.1162497569227
23,217837,0.0353866372359345,26000.0,920.052568134297
23,108722,0.10536423446599537,26000.0,2739.4700961158796
23,50019116,0.04794612974954922,26000.0,1246.5993734882798
23,50006212,0.016285560699117147,26000.0,423.4245781770458
23,214718,0.019914657238542622,26000.0,517.7810882021082
23,50018091,0.02381825300583968,26000.0,619.2745781518317
23,317159,0.02047139259048052,26000.0,532.2562073524936
23,313779,0.012533177418813643,26000.0,325.8626128891547
23,311080,0.04790008978852633,26000.0,1245.4023345016844
23,50015883,0.11095173452518198,26000.0,2884.7450976547316
23,50007486,0.035182326206088396,26000.0,914.7404813582983
23,308121,0.017575380135326175,26000.0,456.9598835184806
23,50015564,0.005762146080672229,26000.0,149.81579809747797
23,150148,0.006853797699524947,26000.0,178.1987401876486
23,1024,0.028396100850617126,26000.0,738.2986221160453
23,1025,0.028396100850617126,26000.0,738.2986221160453
23,1026,0.09679237819445215,26000.0,2516.601833055756
23,1027,0.09679237819445215,26000.0,2516.601833055756
23,1028,0.022372961607030017,26000.0,581.6970017827805
23,1029,0.04790008978852633,26000.0,1245.4023345016844
23,1030,0.055201445050362806,26000.0,1435.237571309433
23,1031,0.07600742869514533,26000.0,1976.1931460737787
25,50003803,0.1836183878620834,0.0,0.0
25,50027531,0.47858799533824126,0.0,0.0
25,167731,0.3377936167996754,0.0,0.0
26,110453,0.12952581508955108,7500.0,971.443613171633
26,50022799,0.23180802513810767,7500.0,1738.5601885358076
26,321507,0.020414961853108964,7500.0,153.11221389831724
26,50006291,0.26957636747759933,7500.0,2021.822756081995
26,213506,0.061945925551150534,7500.0,464.594441633629
26,101476,0.06389605402275318,7500.0,479.22040517064886
26,172240,0.07263595944409014,7500.0,544.769695830676
26,1137,0.07318243074345254,7500.0,548.868230575894
26,1138,0.028129994744164447,7500.0,210.97496058123335
26,1139,0.048884465936021984,7500.0,366.6334945201649
27,312025,0.0010909127179420412,21000.0,22.909167076782865
27,312025,0.0010909127179420412,21000.0,22.909167076782865
27,172245,0.001349833310653182,21000.0,28.34649952371682
27,172245,0.001349833310653182,21000.0,28.34649952371682
27,211507,0.020422214248641365,21000.0,428.8664992214687
27,211019,0.002662641036217896,21000.0,55.91546176057582
27,50011757,0.026333049270597354,21000.0,552.9940346825445
27,1809,0.003694691586404725,21000.0,77.58852331449923
27,306046,0.006174942574678317,21000.0,129.67379406824466
27,159277,0.011539064297761276,21000.0,242.3203502529868
27,50006259,0.013291430590370714,21000.0,279.12004239778497
27,50017354,0.031164398135071218,21000.0,654.4523608364956
27,50005049,0.010420320198246406,21000.0,218.82672416317453
27,50008255,0.03927399644184237,21000.0,824.7539252786897
27,50011386,0.06580334778174708,21000.0,1381.8703034166888
27,134871,0.14365813508532008,21000.0,3016.820836791722
27,329651,0.02945356819001497,21000.0,618.5249319903144
27,317079,0.018080805677898937,21000.0,379.69691923587766
27,327650,0.010571828054932512,21000.0,222.00838915358275
27,144910,0.008164365781919626,21000.0,171.45168142031216
27,50022194,0.001122272948946516,21000.0,23.56773192787684
27,169830,0.018241165961112707,21000.0,383.06448518336686
27,50002078,0.0037719247443755975,21000.0,79.21041963188755
27,312025,0.0010909127179420412,21000.0,22.909167076782865
27,312025,0.0010909127179420412,21000.0,22.909167076782865
27,50032099,0.0010799961629697533,21000.0,22.67991942236482
27,172245,0.001349833310653182,21000.0,28.34649952371682
27,172245,0.001349833310653182,21000.0,28.34649952371682
27,206380,0.029590145959395093,21000.0,621.393065147297
27,50013942,0.004101093352365216,21000.0,86.12296039966954
27,50006250,0.01659524414143248,21000.0,348.5001269700821
27,50001545,0.007412947107108682,21000.0,155.67188924928232
27,143503,0.018241165961112707,21000.0,383.06448518336686
27,1101,0.02506308945162493,21000.0,526.3248784841235
27,1102,0.022240055002001314,21000.0,467.0411550420276
27,1103,0.027435609352723628,21000.0,576.1477964071962
27,1104,0.00751383069869031,21000.0,157.7904446724965
27,1105,0.020923963324672112,21000.0,439.40322981811437
27,1108,0.008714997100641218,21000.0,183.01493911346557
27,1109,0.008176568196930767,21000.0,171.70793213554612
27,1110,0.002729552578407829,21000.0,57.32060414656441
27,1111,0.03381058014650448,21000.0,710.0221830765942
27,1112,0.058785300259345634,21000.0,1234.4913054462584
27,1113,0.058785300259345634,21000.0,1234.4913054462584
27,1114,0.14138197839773348,21000.0,2969.021546352403
27,1115,0.03381143582651408,21000.0,710.0401523567957
28,2122,0.02825551193648613,39000.0,1101.9649655229591
28,50014074,0.03719775487555246,39000.0,1450.712440146546
28,50034056,0.05339054258753385,39000.0,2082.23116091382
28,50037986,0.016007409410835664,39000.0,624.2889670225909
28,50031787,0.005306262989319063,39000.0,206.94425658344346
28,137644,0.026227465853721883,39000.0,1022.8711682951534
28,151739,0.018735400713862756,39000.0,730.6806278406475
28,150386,0.005807464377306329,39000.0,226.4911107149468
28,308738,0.005685521285065589,39000.0,221.73533011755796
28,157869,0.012895005909778339,39000.0,502.9052304813552
28,335761,0.024579400675702176,39000.0,958.5966263523849
28,50004457,0.007696374097894123,39000.0,300.1585898178708
28,114368,0.02040011221981686,39000.0,795.6043765728575
28,214796,0.02129733860840405,39000.0,830.5962057277579
28,50006439,0.021410617127162967,39000.0,835.0140679593558
28,311711,0.024374649074708647,39000.0,950.6113139136372
28,130288,0.008692965532438717,39000.0,339.02565576510995
28,130288,0.008692965532438717,39000.0,339.02565576510995
28,130288,0.008692965532438717,39000.0,339.02565576510995
28,130288,0.008692965532438717,39000.0,339.02565576510995
28,306686,0.03517639934011479,39000.0,1371.8795742644768
28,349561,0.010733085936344014,39000.0,418.59035151741654
28,208111,0.011776269203951962,39000.0,459.2744989541265
28,127434,0.03154819135050842,39000.0,1230.3794626698282
28,50006610,0.022436765021352115,39000.0,875.0338358327325
28,215050,0.04519184630843174,39000.0,1762.4820060288378
28,313083,0.05498739231825432,39000.0,2144.5083004119188
28,50017787,0.048804705077635714,39000.0,1903.383498027793
28,150043,0.004768976099597185,39000.0,185.99006788429023
28,215158,0.01620956739580735,39000.0,632.1731284364866
28,213607,0.029771849147298007,39000.0,1161.1021167446222
28,1069,0.011481694686390626,39000.0,447.7860927692344
28,1070,0.027468008269979794,39000.0,1071.252322529212
28,1071,0.02892241897772441,39000.0,1127.974340131252
28,1079,0.02012157225235327,39000.0,784.7413178417776
28,1082,0.034102338039691316,39000.0,1329.9911835479613
28,1084,0.02892241897772441,39000.0,1127.974340131252
28,1085,0.027468008269979794,39000.0,1071.252322529212
28,1091,0.019479909729655846,39000.0,759.716479456578
28,1092,0.018150077279132985,39000.0,707.8530138861864
28,1093,0.02537328632407635,39000.0,989.5581666389777
28,1094,0.017062619160127544,39000.0,665.4421472449742
28,1095,0.004384600811498173,39000.0,170.99943164842875
28,1096,0.036208053031882986,39000.0,1412.1140682434366
28,1100,0.02541125311758107,39000.0,991.0388715856618
29,173134,0.008433149946514323,48000.0,404.7911974326875
29,312276,0.010174480663368847,48000.0,488.37507184170465
29,141127,0.01082624532202945,48000.0,519.6597754574136
29,3852,0.016439405775038485,48000.0,789.0914772018473
29,337942,0.009371683267170958,48000.0,449.840796824206
29,50007604,0.010627284671595799,48000.0,510.10966423659835
29,139733,0.011455331405577808,48000.0,549.8559074677348
29,315637,0.015669813749074956,48000.0,752.1510599555979
29,140341,0.014472755942015702,48000.0,694.6922852167537
29,50016337,0.014472755942015702,48000.0,694.6922852167537
29,307384,0.014875419132260174,48000.0,714.0201183484884
29,139581,0.012913984270013792,48000.0,619.871244960662
29,50004254,0.015867754128517292,48000.0,761.65219816883
29,126707,0.02392748527672282,48000.0,1148.5192932826953
29,212229,0.03539187802375684,48000.0,1698.8101451403281
29,322777,0.04612606230205186,48000.0,2214.050990498489
29,213695,0.13393990443815004,48000.0,6429.1154130312025
29,50019696,0.013746653963319672,48000.0,659.8393902393442
29,318390,0.014638854574879932,48000.0,702.6650195942367
29,211591,0.034571063744026784,48000.0,1659.4110597132856
29,213621,0.10979874929301742,48000.0,5270.339966064836
29,50005710,0.16704768665154374,48000.0,8018.288959274099
29,319606,0.020386854948916268,48000.0,978.5690375479809
29,316252,0.020320139703072993,48000.0,975.3667057475037
29,140352,0.015816784239884436,48000.0,759.205643514453
29,320976,0.03637397215071497,48000.0,1745.9506632343187
29,312535,0.007164774277499114,48000.0,343.9091653199574
29,212518,0.006943042789438052,48000.0,333.2660538930265
29,309432,0.007963446801217536,48000.0,382.24544645844173
29,50017411,0.006938600853079294,48000.0,333.05284094780615
29,50016599,0.019420844341984704,48000.0,932.2005284152658
29,1086,0.1138831374115303,48000.0,5466.390595753454
30,50015367,0.020127371670868612,11000.0,221.40108837955472
30,162684,0.43458453014856996,11000.0,4780.429831634269
30,310691,0.023038119483527006,11000.0,253.41931431879706
30,309492,0.02840257530690518,11000.0,312.428328375957
30,320115,0.018852817234558446,11000.0,207.3809895801429
30,160580,0.013586509181019142,11000.0,149.45160099121057
30,213025,0.037635561927484705,11000.0,413.99118120233175
30,322809,0.012433064872533534,11000.0,136.76371359786887
30,311268,0.01650992782215881,11000.0,181.60920604374692
30,1032,0.14690557966992385,11000.0,1615.9613763691623
30,1033,0.11806187821514667,11000.0,1298.6806603666134
30,1034,0.129862064467304,11000.0,1428.482709140344
31,50000027,0.07389346378677145,13000.0,960.6150292280288
31,308919,0.05581699517863546,13000.0,725.620937322261
31,5724,0.10781686264639281,13000.0,1401.6192144031065
31,139667,0.06869427102186774,13000.0,893.0255232842807
31,336560,0.04136139663584988,13000.0,537.6981562660485
31,130971,0.043256846628927766,13000.0,562.3390061760609
31,211869,0.22061026968722522,13000.0,2867.933505933928
31,314525,0.02977573387412344,13000.0,387.08454036360473
31,318295,0.030769749609564814,13000.0,400.00674492434257
31,318205,0.04372473143795538,13000.0,568.4215086934199
31,50008906,0.05513982679494205,13000.0,716.8177483342466
31,325165,0.019319149032551948,13000.0,251.1489374231753
31,1020,0.056284798156135456,13000.0,731.7023760297609
31,1021,0.15353590550905666,13000.0,1995.9667716177366
32,50003926,1.0,1900.0,1900.0
34,311605,0.008942712374678398,16000.0,143.08339799485438
34,162181,0.009331530965829777,16000.0,149.30449545327642
34,321461,0.09031442892680804,16000.0,1445.0308628289285
34,325824,0.08165699680325951,16000.0,1306.5119488521523
34,50010189,0.014234054566420696,16000.0,227.74487306273113
34,6007,0.017140139142431163,16000.0,274.2422262788986
34,327321,0.037786629735987134,16000.0,604.5860757757941
34,314961,0.07680088506869466,16000.0,1228.8141610991145
34,162363,0.1643173539222958,16000.0,2629.077662756733
34,314488,0.014775886648516747,16000.0,236.41418637626796
34,150877,0.01580420202226388,16000.0,252.8672323562221
34,307799,0.01337465161281743,16000.0,213.9944258050789
34,50003893,0.011333987660364466,16000.0,181.34380256583145
34,50004592,0.1107150709646892,16000.0,1771.4411354350273
34,50034184,0.15568873043485462,16000.0,2491.019686957674
34,50007850,0.1382299894408388,16000.0,2211.679831053421
34,1150,0.011299908686988573,16000.0,180.79853899181717
34,1151,0.021040597246490954,16000.0,336.64955594385526
34,1152,0.007212243775770216,16000.0,115.39590041232346
35,50007505,0.03493739575147536,25000.0,873.4348937868839
35,50022830,0.025084848655828374,25000.0,627.1212163957093
35,308356,0.013179482548126814,25000.0,329.48706370317035
35,169926,0.09040539086920144,25000.0,2260.134771730036
35,322743,0.04160028700026997,25000.0,1040.0071750067493
35,165829,0.01864355352735501,25000.0,466.0888381838753
35,50022556,0.02156314366805956,25000.0,539.078591701489
35,302715,0.013560199448608711,25000.0,339.0049862152178
35,151474,0.009033985622129793,25000.0,225.84964055324483
35,309713,0.008530127414108815,25000.0,213.25318535272038
35,163299,0.008997509064558528,25000.0,224.93772661396318
35,50017901,0.006773394000825734,25000.0,169.33485002064336
35,141696,0.07710056075180824,25000.0,1927.514018795206
35,150856,0.04858271781206289,25000.0,1214.567945301572
35,306764,0.03511628101268246,25000.0,877.9070253170614
35,50011829,0.0029839648451052358,25000.0,74.5991211276309
35,50008202,0.0030276060683946337,25000.0,75.69015170986584
35,145143,0.04858271781206289,25000.0,1214.567945301572
35,311084,0.008753050550275223,25000.0,218.82626375688056
35,311084,0.008753050550275223,25000.0,218.82626375688056
35,311084,0.008753050550275223,25000.0,218.82626375688056
35,311084,0.008753050550275223,25000.0,218.82626375688056
35,214958,0.001703504520773225,25000.0,42.587613019330625
35,314375,0.005450162141492563,25000.0,136.25405353731406
35,50034108,0.014982034900127691,25000.0,374.5508725031923
35,137023,0.008071081775015709,25000.0,201.7770443753927
35,50017960,0.007118848950863502,25000.0,177.97122377158755
35,1140,0.0017297632957304077,25000.0,43.24408239326019
35,1141,0.002151176010017451,25000.0,53.779400250436275
35,1142,0.0027394450041983488,25000.0,68.48612510495872
35,1143,0.002799802827867402,25000.0,69.99507069668505
35,1144,0.10730784431915576,25000.0,2682.696107978894
35,1145,0.05074268289837461,25000.0,1268.5670724593651
35,1146,0.07151734473308392,25000.0,1787.933618327098
35,1147,0.08174316638350286,25000.0,2043.5791595875714
35,1148,0.0593125812276438,25000.0,1482.8145306910951
35,1149,0.002026516843686317,25000.0,50.66292109215792
35,1156,0.009784539519749882,25000.0,244.61348799374704
35,1157,0.0035072501660416444,25000.0,87.6812541510411
35,1158,0.0031272709519895277,25000.0,78.1817737997382
35,1159,0.002708048645149437,25000.0,67.70121612873592
35,1160,0.0033099187339576336,25000.0,82.74796834894084
35,1161,0.002011359604936212,25000.0,50.2839901234053
35,1162,0.002011359604936212,25000.0,50.2839901234053
35,1163,0.011428928867940663,25000.0,285.72322169851657
36,327069,0.02683337072441952,25000.0,670.834268110488
36,50007884,0.007576280798285456,25000.0,189.4070199571364
36,101224,0.0065535858517444595,25000.0,163.83964629361148
36,50000763,0.13293157385900017,25000.0,3323.2893464750045
36,215440,0.005192464635865935,25000.0,129.8116158966484
36,114183,0.0044325266134152925,25000.0,110.81316533538231
36,50016730,0.040097102594026976,25000.0,1002.4275648506743
36,50016730,0.040097102594026976,25000.0,1002.4275648506743
36,130439,0.004568644457188441,25000.0,114.21611142971102
36,130439,0.004568644457188441,25000.0,114.21611142971102
36,3090,0.004264499802585439,25000.0,106.61249506463597
36,3090,0.004264499802585439,25000.0,106.61249506463597
36,335637,0.004036683972895851,25000.0,100.91709932239627
36,335637,0.004036683972895851,25000.0,100.91709932239627
36,50002697,0.05075391473832181,25000.0,1268.8478684580452
36,110310,0.0032429349114001384,25000.0,81.07337278500346
36,50022352,0.003280169255005829,25000.0,82.00423137514572
36,218499,0.018167906806994767,25000.0,454.1976701748692
36,50012770,0.08901975460350615,25000.0,2225.493865087654
36,50022393,0.08343706855336898,25000.0,2085.9267138342243
36,50014197,0.06815609968862057,25000.0,1703.9024922155145
36,168833,0.09859409982682728,25000.0,2464.852495670682
36,50007861,0.07066015680752398,25000.0,1766.5039201880995
36,50001931,0.0044724809429310276,25000.0,111.8120235732757
36,215578,0.012220847110890562,25000.0,305.5211777722641
36,50035925,0.019111901273154125,25000.0,477.7975318288531
36,320015,0.041780975723794675,25000.0,1044.5243930948668
36,50016730,0.040097102594026976,25000.0,1002.4275648506743
36,50016730,0.040097102594026976,25000.0,1002.4275648506743
36,130439,0.004568644457188441,25000.0,114.21611142971102
36,130439,0.004568644457188441,25000.0,114.21611142971102
36,126997,0.01824858398185593,25000.0,456.21459954639823
36,50009505,0.011831910711902932,25000.0,295.7977677975733
36,3090,0.004264499802585439,25000.0,106.61249506463597
36,3090,0.004264499802585439,25000.0,106.61249506463597
36,335637,0.004036683972895851,25000.0,100.91709932239627
36,335637,0.004036683972895851,25000.0,100.91709932239627
36,50027099,0.004675682545551336,25000.0,116.89206363878341
36,1097,0.003024776459101578,25000.0,75.61941147753944
36,1155,0.003933210269730779,25000.0,98.33025674326947
37,135247,0.0028150638110796106,25000.0,70.37659527699027
37,300686,0.0033977252552285413,25000.0,84.94313138071354
37,114613,0.006519767985101679,25000.0,162.99419962754197
37,158336,0.007019850041127086,25000.0,175.49625102817717
37,216668,0.026617754551135575,25000.0,665.4438637783894
37,109221,0.024654578944653713,25000.0,616.3644736163428
37,50005267,0.009391244923991614,25000.0,234.78112309979036
37,164045,0.022694423219059696,25000.0,567.3605804764924
37,50008234,0.03781439207208226,25000.0,945.3598018020565
37,313972,0.10573636298141394,25000.0,2643.4090745353483
37,313586,0.014316220752254447,25000.0,357.90551880636116
37,214004,0.0026279054603104246,25000.0,65.69763650776062
37,123260,0.0029904317588076,25000.0,74.76079397019001
37,50038086,0.003046859505882586,25000.0,76.17148764706465
37,50011662,0.0033551576495596913,25000.0,83.87894123899228
37,128155,0.0038023133164497556,25000.0,95.05783291124389
37,50015344,0.08148453212007613,25000.0,2037.1133030019032
37,50015344,0.08148453212007613,25000.0,2037.1133030019032
37,50008314,0.07716948014867613,25000.0,1929.2370037169032
37,50008314,0.07716948014867613,25000.0,1929.2370037169032
37,50002618,0.003510223795101325,25000.0,87.75559487753313
37,319831,0.003391266776959556,25000.0,84.7816694239889
37,142678,0.003777576720334189,25000.0,94.43941800835472
37,142678,0.003777576720334189,25000.0,94.43941800835472
37,142678,0.003777576720334189,25000.0,94.43941800835472
37,142678,0.003777576720334189,25000.0,94.43941800835472
37,50008314,0.07716948014867613,25000.0,1929.2370037169032
37,50008314,0.07716948014867613,25000.0,1929.2370037169032
37,50015344,0.08148453212007613,25000.0,2037.1133030019032
37,50015344,0.08148453212007613,25000.0,2037.1133030019032
37,1061,0.004778499161611078,25000.0,119.46247904027695
37,1062,0.007670614376357746,25000.0,191.76535940894365
37,1063,0.0188046948708001,25000.0,470.1173717700025
37,1068,0.003121334309184764,25000.0,78.0333577296191
37,1087,0.005721649278343541,25000.0,143.04123195858853
37,1088,0.0188046948708001,25000.0,470.1173717700025
37,1089,0.007670614376357746,25000.0,191.76535940894365
38,316998,0.07559487663181913,9500.0,718.1513280022817
38,311516,0.02897230657372334,9500.0,275.23691245037173
38,50000309,0.2209950119225522,9500.0,2099.452613264246
38,319479,0.025309296008922948,9500.0,240.438312084768
38,165913,0.027555037507517383,9500.0,261.77285632141513
38,307802,0.11084364335627109,9500.0,1053.0146118845753
38,50019334,0.1342388981073099,9500.0,1275.2695320194441
38,162553,0.041058345581993574,9500.0,390.054283028939
38,50013264,0.036468571174738076,9500.0,346.45142616001175
38,312428,0.05567621470946505,9500.0,528.9240397399179
38,139037,0.0318666904575262,9500.0,302.7335593464989
38,1038,0.10915123647614787,9500.0,1036.9367465234047
38,1040,0.07198542605515462,9500.0,683.861547523969
38,1041,0.030284445436858567,9500.0,287.70223165015636
39,162433,0.048903188321300875,26000.0,1271.4828963538228
39,50035892,0.014955878268497376,26000.0,388.8528349809318
